trip,walk_distance,travel_time,boardings
91802002,502.76654134800964,404,0
91802003,957.7785263073828,1067,1
91802004,1173.6064511187699,1226,1
91802005,1072.0911654113988,829,0
91802006,error,406,NO_TRANSIT_TIMES
91806001,1269.479398491097,1975,1
91806002,989.8822180422986,1352,1
91806005,1072.0911654113988,829,0
91806006,error,406,NO_TRANSIT_TIMES
92901001,1924.070218040685,1488,0
92901002,1924.0848796943474,1489,0
93001001,873.9213383382706,998,1
93001002,706.9661202927456,819,1
93002001,873.9213383382706,998,1
93002002,706.9661202927456,819,1
93901001,1458.0381202959725,1132,0
93901002,1458.0362405967853,1132,0
93901003,1458.0381202959725,1132,0
93901004,1070.162067661846,984,1
93901005,1378.0432706715849,1066,0
93901006,598.737721800035,472,0
93901007,1448.9822405951716,1139,0
93901008,580.6896842049221,665,1
93901009,991.3565187919097,882,1
93902001,1105.3064060097975,864,0
93902002,1105.3101654081722,864,0
93902003,1130.6504586423102,880,0
93902004,1130.6534661610103,880,0
93902005,1130.6504586423102,880,0
93902006,923.7569699219733,714,0
93902007,1448.9822405951716,1139,0
93902008,1130.6504586423102,880,0
93902009,1130.6534661610103,880,0
94102001,638.623744356135,814,1
94102002,1021.3286691659087,995,1
94602001,1064.9633233040977,1520,1
94602002,664.0487819528614,1415,1
94701001,730.3499548845737,826,1
94701002,462.5155037561232,1436,2
94702001,730.3499548845737,826,1
94702002,462.5155037561232,1436,2
95501001,2190.7438571382477,1920,1
95501002,2169.910616530169,1885,1
95501005,808.0654962358102,942,1
95501003,979.1386917252353,764,0
95501004,979.1409473642602,764,0
95501006,997.1399624000467,1020,1
95502001,808.0654962358102,891,1
95502002,681.4888872146605,1470,2
95504001,808.0654962358102,942,1
95504002,681.4888872146605,1470,2
95702001,561.369654133349,2020,2
95702002,312.15190225367394,1901,2
95702003,1092.740646609809,1791,1
95702004,241.45190977076052,379,1
95702005,862.0817368406617,1288,1
95702006,2265.7302932212315,1891,1
95702007,872.4108345805341,927,1
95702008,861.4945864618226,1061,2
96001001,810.2289548813468,1575,2
96002001,500.9224210488105,1434,2
96002002,810.2289548813468,1575,2
96101001,1710.8375413463964,1325,0
96101004,1710.819872174034,1323,0
96102001,287.133097741486,1381,2
96102002,error,409,TOO_CLOSE
96102003,327.9550526292863,1689,2
96102004,287.133097741486,1381,2
96102005,327.9550526292863,1867,2
96501005,1382.826210517145,1101,0
96501006,1119.7251879642718,1286,1
96601001,832.718308263471,1864,2
96601002,543.9220375886597,1735,2
96601003,1127.133443601684,1974,2
96601004,558.2975488667096,446,0
96601005,2474.647233065178,2513,1
96601006,832.718308263471,1864,2
96601007,543.9220375886597,1855,2
96603001,518.0518045073478,719,1
96603002,322.311789469948,563,1
97001003,881.666436084597,3929,2
97002003,1355.6551278130592,2832,2
98101004,2368.674924800094,2218,2
98101001,1134.6602030032852,880,0
98101002,1400.205796988648,1074,0
98101003,739.3449624016603,1981,2
98102001,894.1379248065472,1186,1
98102002,1218.176751873222,1614,1
98102003,611.6427894715614,1313,2
98102004,1278.1435939789092,1412,1
98103001,996.3016917203952,1064,1
98103002,408.41129322929805,1449,2
98104001,2368.674924800094,2218,2
98104002,500.03630074638454,539,1
98104003,739.3449624016603,1981,2
98201001,1187.5374135252705,940,0
98201002,632.3469624016602,615,1
98601001,912.1970676650728,958,1
98601002,2186.0022857041445,1748,1
98603001,679.4200601463729,751,1
98603002,1779.8945864618229,1374,0
99501001,1658.5829097659207,1445,1
99501002,1848.6963984927108,1414,0
99501003,1174.1836014992227,1328,2
99502001,1658.5829097659207,1445,1
99502002,1848.6963984927108,1414,0
99502003,1174.1836014992227,1328,2
99602001,554.3649699219734,1738,2
99602002,728.8115789415093,1778,2
99801001,2317.4303834488587,2116,1
99801002,165.23183458537443,2348,2
99802001,1932.6473082618577,1721,1
99802002,296.28420300328526,1882,2
100102001,990.6264360862104,987,1
100102002,547.1741578910855,1651,2
100601001,570.348939843947,2076,2
100601002,496.12104511058635,385,0
100601003,339.9644887203367,1391,2
100601004,920.9295864618226,2445,2
100602001,622.6927744309347,1487,1
100602002,622.6645789431227,1060,1
101001001,1813.6593308179574,1740,1
101001002,1575.097676681382,1579,1
101002001,266.2665714276495,786,1
101002002,260.1777218032619,946,1
101002003,173.6830526292863,142,0
101002004,626.0268872146606,1578,1
101002005,406.8059924796866,1747,1
101002006,1813.6593308179574,1740,1
101002007,1575.097676681382,1579,1
101701001,1768.7935338260836,1833,1
101701002,1909.5068796911205,1846,1
102001002,1524.2576917236217,1649,1
102001003,1240.1014135268836,1128,1
102001004,789.8349774342201,1844,2
102001005,859.6302556325716,1165,1
102101001,1085.12642856267,1215,1
102101002,1121.6004661577836,1173,1
102101003,220.8789624048869,1390,2
102101004,279.9469172910739,1363,2
102101005,935.369390972397,1034,1
102101006,1112.4580225512598,1483,1
102101007,1085.12642856267,1215,1
102101008,1121.6004661577836,1173,1
102102001,1085.12642856267,1215,1
102102002,1121.6004661577836,1173,1
102301001,420.7025112732099,1384,2
102301002,1649.6556315707958,1485,1
102301003,1270.3972030016723,1848,1
102301004,351.01012781951243,487,1
102301005,378.32591729107384,294,0
102301006,1799.4203082683116,1372,0
102301007,785.5452556357983,607,0
102301008,1060.6923157870112,970,1
102302001,420.7025112732099,1384,2
102302002,1649.6556315707958,1485,1
102302003,1270.3972030016723,1848,1
102302004,351.01012781951243,487,1
102302005,378.32591729107384,294,0
102302006,1799.4203082683116,1372,0
102302007,785.5452556357983,607,0
102302008,1060.6923157870112,970,1
103201001,1501.2545338276964,1171,0
103201002,1104.1053759333843,1083,1
103201003,308.92925563579826,450,1
103201004,1350.1755639041096,2006,1
103401001,260.65711278049923,1264,2
103401002,316.1218195479745,1204,2
103401003,260.65711278049923,1264,2
103401004,316.1218195479745,1204,2
103401005,1162.9918872130474,3042,2
103401006,2215.2145488634824,2857,1
103601001,424.3801804471854,1661,2
103601002,1828.9664135204303,1815,1
103701001,787.2223383414976,907,1
103701005,1869.3134511219973,1630,1
103701006,1309.50048871711,1367,1
103701007,1634.9784736797103,1667,1
103701002,732.2828270634478,892,1
103701003,3016.3273007463854,2349,1
103701004,1293.1719774374471,1243,1
103702001,1309.50048871711,1367,1
103702002,1293.1719774374471,1243,1
104101001,1047.556556387023,815,0
104101002,1047.6170827008593,821,0
104401005,375.3841428569123,698,1
104402001,1796.2101127756594,1698,1
104402002,644.5682706731981,1370,2
104801001,47.229,1683,2
104801002,98.95100000000001,1376,2
104801003,122.3856315772491,1505,2
104801004,47.229,1997,2
104901001,1208.4201052601861,2538,2
104901002,2878.1862932228446,2438,1
104902001,112.99433834472438,1473,2
104902002,1517.5805714179694,1505,1
105301001,3458.7433533692183,2735,1
105301002,error,404,PATH_NOT_FOUND
106101001,447.04963157724916,2207,2
106101002,1513.7340751773195,1507,1
106201001,283.516240596785,1596,2
106502001,504.8041353333724,767,1
106502002,1578.718691725235,1220,0
106601001,369.8034962390367,1571,2
106601002,402.9239548845736,1560,2
106701001,428.4729999967733,709,1
106701002,640.8895789431228,852,1
106701003,428.4729999967733,709,1
106701004,1574.8788796959607,1959,1
106701005,1303.4465639041093,1401,2
106703001,347.1874285675104,1300,2
106703002,1579.5886240504822,1391,1
107101001,149.0181353382124,1071,2
107101002,642.6602105235985,503,0
107101003,63.771879697574114,990,2
107102001,1090.9886315756357,846,0
107103001,1090.9886315756357,846,0
107301003,2298.518278188671,1806,1
107301004,1127.903030071573,1025,1
107302001,1064.879842099234,915,1
107401001,1981.7576240569356,2170,1
107401004,204.71267668944876,2298,2
107401005,1074.3471729300988,1600,1
107401006,998.2869624048869,2119,1
107401007,352.5441052601859,1446,2
107401008,2062.126999991933,1853,1
107403001,1586.7636014976092,1447,1
107403002,352.5441052601859,1446,2
107901001,710.2829473642603,1701,2
107901002,719.7909699203601,1428,2
108501001,635.9701353333724,1858,2
108501002,1855.8244811919567,1792,1
109301001,1517.3555639008825,1191,0
109301002,1517.3514285626702,1190,0
109301003,1520.083187961045,1193,0
109301004,779.1677969838078,757,1
109301005,2050.515368413071,1768,1
109301006,531.1877669122348,1584,2
109303005,2050.515368413071,1768,1
109303006,531.1877669122348,1584,2
109902001,281.4460676666862,1454,2
109902002,211.56293984717368,1857,2
109902003,30.814999999999998,967,2
109902004,452.0179548829601,364,0
111501001,266.55221052521193,1570,2
111501002,2039.1562405935579,2482,2
111901001,100.61500000000001,700,1
111901002,100.03399999999999,756,1
111902001,414.7744586455369,740,1
111902002,706.4577894715616,1162,1
113102001,27.018,1699,2
113201001,387.39349623903666,1448,2
113201002,74.59200000000001,950,2
113201003,238.9536315772491,1165,2
113201004,142.657,110,0
113402001,1918.9421428504593,1488,0
113402002,747.8395112732098,774,1
113402003,1823.1036691691363,1847,1
113402004,1843.0296315740225,1601,1
113801001,300.34166917074884,1520,2
113801002,296.77942856912387,1386,2
114001003,526.5542330764716,2056,2
114002003,526.5542330764716,2056,2
115401001,456.7224210504238,975,1
115401002,2339.883030068346,2128,1
115401003,2354.385548865095,2099,1
115401004,761.8737293187351,1127,1
115501001,598.8718045057345,1069,1
115501002,560.2076466130356,1005,1
115701001,718.1318421008475,1448,2
115701002,1609.4543984910974,1244,0
115701003,503.36796992036017,1240,1
117801001,782.6671052585724,616,0
117801002,292.3511729300988,494,1
117801003,215.67745864553692,170,0
117801004,529.2905488699364,412,0
117801005,758.709330821184,1291,1
117801006,732.787067661846,1324,1
117802001,782.6671052585724,616,0
117802002,292.3511729300988,494,1
117802003,215.67745864553692,170,0
117802004,529.2905488699364,412,0
117802005,758.709330821184,1291,1
117802006,732.787067661846,1324,1
118001001,1096.784661648822,1062,1
118001002,629.2038195431344,500,0
118001003,1128.7022330764717,1411,1
118101001,536.2286165398493,755,1
118101002,379.22133834472436,295,0
118101003,1196.0492932260713,947,0
120501001,1795.326278191898,3860,2
120501002,1120.2021954845857,3648,2
120502001,134.36041353333724,586,1
120502002,179.31541353333725,655,1
120503001,830.2345037593499,1088,1
120503002,110.15241353333725,602,1
120504001,830.2345037593499,1088,1
120504002,110.15241353333725,602,1
120901001,707.0304586455369,933,1
120901002,733.3907293187351,1047,1
121101001,1166.9490300731866,3498,2
121101002,466.84233082602447,3031,2
121102001,1380.6103157886246,3171,2
121102002,623.8142030065119,2767,2
121302001,1013.9751954878119,2592,2
121302002,60.779,1873,2
121501001,1408.9406842065353,10302,3
121501004,1460.8670075170862,3629,2
121501005,228.13728571059806,395,1
121501006,505.0920601447595,404,0
121501002,558.3289398471737,2164,2
121501003,312.1004360878237,248,0
121901001,680.4658270634477,538,0
121901002,680.4643233040977,538,0
121902001,680.4658270634477,538,0
121902002,680.4643233040977,538,0
122401004,389.1429022504472,2504,2
122401005,1709.5683834520842,1773,1
122401006,1439.422030071573,3334,2
122402001,1628.0381202959725,2968,2
122402002,1679.0972105187586,1310,0
122402003,1678.971436082984,1309,0
122402004,1628.0610526260598,3142,2
122403001,417.5147744309347,2392,2
122403002,606.3620676650727,2613,2
122404001,1628.0381202959725,2968,2
122404002,1628.0610526260598,3142,2
122501001,1957.183969918747,3131,2
122501002,1924.8847894699481,3352,2
122502003,2081.4162105235982,3915,2
122502001,850.1725864650493,731,1
122502004,622.5603383447244,530,1
122502002,2048.8470827040865,4307,2
122503001,2081.4162105235982,3915,2
122503002,2048.8470827040865,4307,2
126201001,2013.8346165382359,2076,1
126201002,493.78363157563575,1255,2
126201003,1761.8449022536738,2643,2
126202001,2225.5334736813234,3440,2
126202002,1402.712105260186,2258,2
126202003,322.41207518699946,2888,2
127201001,error,409,TOO_CLOSE
127201002,918.5831729284855,2276,2
127201003,918.1348646569476,2721,2
127202001,541.3108120292746,1841,2
127202002,360.43250375612325,1877,2
127202003,629.6962180439119,2607,2
127202004,918.5831729284855,2276,2
127202005,918.1348646569476,2721,2
127401001,1568.9241879658853,3139,2
127401002,1568.9256917252353,2871,2
127402001,1851.9594887171097,2270,1
127402002,1851.961744356135,2140,1
127404001,1801.812639091109,1834,1
127404002,810.2841353333724,910,1
127501003,874.3421503723855,2128,1
127501004,error,406,NO_TRANSIT_TIMES
127602001,error,409,TOO_CLOSE
127602002,error,409,TOO_CLOSE
132001002,854.9986240504821,870,1
144301004,658.3608646585609,511,0
144301005,284.01983458537444,219,0
144302004,658.3608646585609,511,0
144302005,284.01983458537444,219,0
145101001,1048.5904060097973,994,1
145101002,147.7775037577366,1559,2
145101003,759.0236240537087,614,0
145101004,617.0046541268954,752,1
151801002,568.9190676650728,622,1
151801003,584.5396842033085,1104,1
151801004,489.3799248065471,880,1
164501002,1330.288187964272,1431,1
177802002,152.0003383447244,1383,2
177802003,error,404,PATH_NOT_FOUND
182801002,520.8655413512364,1096,1
182802002,520.8655413512364,1096,1
185101002,408.5017744341614,1019,1
185102002,408.5017744341614,1019,1
189101002,637.5766315740225,1551,1
192202002,932.9005789415091,1236,1
192202003,702.2764060114106,1110,1
216101002,614.1054135301106,788,1
216101003,273.51638345692413,557,1
216101004,504.92317293009876,970,1
216101005,1704.9413007463845,1406,1
216102002,440.08832330571107,486,1
216102003,338.5879699235868,264,0
216103002,608.0807669138482,1246,2
218701002,463.71884210084767,931,1
218702002,463.71884210084767,931,1
230403002,216.8440075170866,171,0
234001004,216.8440075170866,171,0
238601006,594.6668947333607,1730,1
238602005,594.6668947333607,1730,1
239201004,140.81829323091137,277,1
239202002,140.81829323091137,277,1
249901002,457.5349624048869,930,1
249901003,157.52137593983753,1203,2
250102002,error,409,TOO_CLOSE
251901002,345.3503082683112,1496,2
251901003,226.38610526018593,937,2
255801003,1230.2295338309232,953,0
255801004,225.7533383447244,730,1
255901003,2009.267218043912,2930,1
255901004,971.7758045089612,1690,1
258401002,649.6988270634478,855,1
258401003,863.6276240537088,693,0
258401004,1356.339127813059,1252,1
259201002,2265.186105261799,3901,2
259201003,1962.9886315788624,2571,2
261802002,471.04187217564737,1087,1
261802003,1668.9490676634596,1287,0
267001005,1428.0362556325724,1121,0
269402003,1029.0996992423218,2620,2
274401004,433.65529323091135,575,1
278601004,1119.3813984910971,874,0
278601005,1139.632646609809,887,0
280502002,802.1487067642486,3931,3
282401002,1127.0186766894487,1858,1
293601002,590.0739999983866,457,0
303301003,492.32269924554873,723,1
306401006,200.73121052359855,2203,2
306402004,200.73121052359855,2203,2
307201001,512.6638571382474,957,1
314701002,586.4172556357983,812,1
314701003,661.7711729300988,948,1
314702002,586.4172556357983,812,1
314702003,661.7711729300988,948,1
316302002,1427.9287593935346,1118,0
316302003,1427.9268796943472,1118,0
316302004,1472.9557217968086,2205,1
316501003,655.8014360878237,1219,2
316501004,353.74921052521194,275,0
316501005,241.45190977076052,379,1
316502003,655.8014360878237,1219,2
316502004,353.74921052521194,275,0
316502005,241.45190977076052,379,1
317703002,1623.9530526244457,1266,0
319001002,639.4041954845853,1202,1
319001003,551.7545789415093,998,1
319001004,626.4604060097973,2224,2
319002002,639.4041954845853,1202,1
319002003,551.7545789415093,998,1
319002004,626.4604060097973,2224,2
325201002,839.6649999903196,1168,1
325202004,839.6649999903196,1168,1
332901005,1758.1959699219733,1350,0
332901006,1369.0393233040977,1059,0
334901002,1901.7295639041101,1718,1
334901003,2655.0527593886945,2176,1
335001001,error,409,TOO_CLOSE
335001002,316.54175187644825,1648,2
335001003,481.9333308244111,3305,2
335201001,333.27491729107385,1956,2
335201002,302.9548496227743,1824,2
335201003,333.27491729107385,1956,2
335201004,302.9548496227743,1824,2
335201005,1530.237278191898,2038,1
335201006,2675.207548858643,2183,1
335202003,1530.237278191898,2038,1
335202004,2675.207548858643,2183,1
335602001,520.6337518764483,2811,2
335602002,399.18962405693577,581,1
335602003,890.3998045057346,2001,1
335602004,465.6917142813352,1881,2
335602005,432.7429022520606,2159,2
335603001,1911.1821879658853,1628,1
335603002,442.1804436065237,2601,2
335604001,1911.1821879658853,1628,1
335604002,442.1804436065237,2601,2
336102001,772.878593982136,1292,1
336102002,603.785082704086,1047,1
336103001,772.878593982136,1292,1
336103002,603.785082704086,1047,1
336201001,1068.6128120195945,1133,1
336201004,527.1266240553225,912,1
336201007,1087.7366165301692,1128,1
336202001,1438.2432932260708,2450,1
336202002,1480.1821278146722,1850,1
336202003,1402.1416992439351,2302,1
336202004,1433.3047368358211,2283,1
336302005,624.983541349623,1328,1
336401003,191.86476691384814,159,0
336401004,545.0605413512363,843,1
336401005,476.80208270408605,792,1
336402001,560.4173608975975,1736,1
336402002,490.5262105235986,1479,1
336403001,705.0343308244112,1493,2
336403002,1623.9530526244457,1266,0
336403003,490.5262105235986,1479,1
336404001,700.8760601479861,2023,1
336404002,823.9328721756474,645,0
336404003,490.5262105235986,1479,1
336405001,1762.0766766878355,2406,2
336405002,1856.092639092722,2027,2
336902001,651.7110827040862,1982,2
336902002,527.3856390927223,2215,2
